time,EHW_1W,EHW_1D,EHW_12H,EHW_2H,EHW_1H,PROP_1W,PROP_1D,WORKDAY,HOLIDAYS,DAY0,DAY1,DAY2,DAY3,DAY4,DAY5,HOURLY_MEAN,DAILY_HOURLY_MEAN,IS_CONSUMPTION_LAST24H,IS_CONSUMPTION_LAST12H
2017-08-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.428571428571429,0.0,1.0,1.0
2017-08-08 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2017-08-08 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2017-08-08 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2017-08-08 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2017-08-08 05:00:00,5.0,4.5,6.5,0.0,0.0,2.1459227467811157,2.7863777089783284,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.9285714285714286,0.008417508417508417,1.0,1.0
2017-08-08 06:00:00,0.0,0.0,39.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,1.0,1.0
2017-08-08 07:00:00,8.5,9.0,43.5,0.0,0.0,3.648068669527897,5.572755417956657,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.5,13.491680532445923,1.0,1.0
2017-08-08 08:00:00,0.5,4.5,54.5,0.0,5.0,0.2145922746781116,2.7863777089783284,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.4950331125827816,1.0,1.0
2017-08-08 09:00:00,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.285714285714286,2.495881383855025,1.0,1.0
2017-08-08 10:00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.4285714285714286,0.0,1.0,1.0
2017-08-08 11:00:00,0.0,0.0,0.0,0.0,10.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.4285714285714286,0.0,1.0,1.0
2017-08-08 12:00:00,63.5,0.0,0.0,10.5,0.0,27.253218884120173,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.642857142857142,9.088187702265373,1.0,1.0
